no,name,tel,地址,緯度,經度,type,remark,reservation,own_expense,division,notice,twd97x,twd97y,wgs84ax,wgs84ay,緯度,經度
3531161595.0,王嘉興診所,8531-4123,新北市泰山區明志路一段271號,25.060105,121.4321308,診所,如要接種，請先致電詢問疫苗庫存,電話、現場,是,家醫科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察460分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,293598.12,2772501.5,121.432128,25.060077,25.060105,121.4321308
3530000000.0,弘森診所,2909-0568,新北市泰山區明志路一段257號,25.0603304,121.4322324,診所,如要接種，請先致電詢問疫苗庫存,電話、現場,是,兒科、耳鼻喉科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察461分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,293606.33,2772526.11,121.432211,25.060299,25.0603304,121.4322324
3531161773.0,永安診所,8531-8184,新北市泰山區仁愛路112之2號,25.055585,121.4334729,診所,如要接種，請先致電詢問疫苗庫存,電話、現場,是,家醫科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察462分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,293751.52,2772003.68,121.433633,25.055578,25.055585,121.4334729
3531161684.0,永旭診所,2297-9722,新北市泰山區仁愛路88號1樓,25.0552641,121.4329626,診所,如要接種，請先致電詢問疫苗庫存,電話、現場,是,兒科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察463分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,293686.9,2771967.51,121.432991,25.055253,25.0552641,121.4329626
3531161559.0,佳欣診所,2904-8622,新北市泰山區明志路二段336號,25.0456527,121.4259653,診所,如要接種，請先致電詢問疫苗庫存,現場,是,兒科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察464分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,292980.58,2770897.61,121.425958,25.045614,25.0456527,121.4259653
3530000000.0,泰山新庚診所,2900-0298,新北市泰山區仁德路73號1樓,25.0566474,121.4340488,診所,如要接種，請先致電詢問疫苗庫存,現場,否,家醫科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察465分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,293792.06,2772116.05,121.434038,25.056591,25.0566474,121.4340488
3530000000.0,泰安診所,2296-1869,新北市泰山區泰林路二段182號,25.060857,121.433731,診所,如要接種，請先致電詢問疫苗庫存,電話、現場,是,家醫科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察466分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,293762.52,2772584.89,121.43376,25.060825,25.060857,121.433731
3530000000.0,泰和診所,8531-5320,新北市泰山區明志路二段62號,25.0527298,121.4290394,診所,如要接種，請先致電詢問疫苗庫存,電話、現場,是,家醫科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察467分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,293287.46,2771682.2,121.429024,25.052689,25.0527298,121.4290394
3531160285.0,陳獻宗診所,2297-4050,新北市泰山區明志路二段12號,25.0536726,121.4299458,診所,如要接種，請先致電詢問疫苗庫存,電話、現場,否,內科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察468分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,293375.86,2771786.37,121.429903,25.053627,25.0536726,121.4299458
3531161531.0,楓江診所,2296-9708,新北市泰山區楓江路8號,25.0624689,121.4335023,診所,如要接種，請先致電詢問疫苗庫存,電話、現場,是,家醫科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察469分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,293736.45,2772763.47,121.433508,25.062438,25.0624689,121.4335023
3531160203.0,溫法烈耳鼻喉科診所,2909-8253,新北市泰山區泰林路二段175號,25.060792,121.4335532,診所,如要接種，請先致電詢問疫苗庫存,電話、現場,否,耳鼻喉科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察470分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,293740.81,2772577.33,121.433545,25.060757,25.060792,121.4335532
1330000000.0,輔仁大學學校財團法人輔仁大學附設醫院,8512-8888,新北市泰山區貴子路69號,25.0404811,121.4314868,地區醫院,如要接種，請先致電詢問疫苗庫存,電話、現場,是,家醫科、感染科、兒科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察471分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,293471.18,2770241.3,121.430799,25.039675,25.0404811,121.4314868
3531160267.0,賴和鴻診所,2909-4502,新北市泰山區明志路二段42號,25.0530976,121.4294236,診所,如要接種，請先致電詢問疫苗庫存,現場,否,家醫科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察472分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,293329.29,2771727.89,121.42944,25.0531,25.0530976,121.4294236
2330000000.0,烏來區衛生所,2661-7200,新北市烏來區新烏路5段109號,24.8719975,121.5479599,衛生所,如要接種，請先致電詢問疫苗庫存,現場,否,不分科(家醫科),接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察473分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,305370.55,2751707.72,121.547977,24.871965,24.8719975,121.5479599
